nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media
tienda_trim,3563,,SECOS,Veterana,76,1.044,160.503,"152,64","2,18","12,33","24,25",0,0,"1,77","1,14","2,13","36,59","43,81","1,55","12,31","24,13",0,0,"1,72","1,13","1,86","36,43","42,69","0,62713","0,026256672932330836","0,1287035033114",0,0,"0,05888","0,005454283625730993","0,27575023033618","0,15496017624","1,12","0,04988190791066223","0,2808975222","0,55350104292777",0,0,"0,0406585807058029","0,026102673836387095","0,04896","0,8344","0,03665813004756704","0,28757957373081966","0,5649514065026588",0,0,"0,040376552003692","0,02665","0,043787","0,852530980233479","0,5317445749640586","0,0274099472","0,087423819037427",0,0,"0,05916738554970066","0,004528267104120915","0,28972600615784","0,1148","0,28859358630082754","0,28124836037437806","208,96","214,38"
tienda_trim,3563,,REFRIGERADO,Veterana,76,435,44.573,"101,8","1,3","5,74","11,28",0,0,"0,8472223381370093","2,21","2,88","17,02","24,24","1,18","5,74","11,26",0,0,"0,8472223381370093","2,21","2,69",17,"23,92","0,1157",0,"0,013717982456140355",0,0,0,0,"0,1928240319549","0,013717982456140355","0,3222733114035088","0,053524912259604554","0,236262908051465","0,4652491948908458",0,0,"0,03503759832409319","0,09094746","0,119","0,7015121029423107","0,04945183478904887","0,2391520620749334","0,47074052195",0,0,"0,0355308472","0,09219511470280356","0,11292961926152309","0,709892584024691","0,4185",0,"0,05556",0,0,0,0,"0,52598","0,05556","0,240019795","0,2367064812","251,94","255,01"
tienda_trim,3563,,CONGELADO,Veterana,76,351,15.648,"44,61","1,26","2,79","7,47",0,0,"1,07","1,99","2,1","10,26","16,68","1,26","2,79","7,42",0,0,"1,07","1,99","1,96","10,21","16,49",0,0,"0,046658",0,0,0,0,"0,1458","0,046658","0,192471041667","0,07567552678327501","0,165458550683247","0,44831579987107",0,0,"0,06492651061049064","0,11940908006047793","0,1262","0,613774350554317","0,076498014225","0,1674008797","0,45032070984736",0,0,"0,065644","0,1207569696025817","0,119379458035735","0,6177215895455079",0,0,"0,2222",0,0,0,0,"0,77778","0,2222","0,3792822742054774","0,37499","161,21","162,91"
tienda_trim,3563,,FRESCOS,Veterana,76,417,34.173,"80,21","1,29",0,0,"16,82","1,26","0,889244910714286","3,05","3,27","16,82","26,57","1,27",0,0,"16,58","1,26","0,8708584132205514","3,03","2,95","16,58","25,95","0,02574010025062657",0,0,"0,23320743525480356",0,"0,018386","0,015207127","0,320760265769","0,23320743525480356","0,6133014259607351","0,04862977650105339",0,0,"0,63252061336","0,04737","0,033505954","0,1145","0,1234","0,63252061336","0,048876310909090934",0,0,"0,6382605856188","0,048523","0,0338802428048898","0,11676005841430928","0,1137","0,6382605856188","0,02323",0,0,"0,31729125833925703",0,"0,0127106494","0,045455","0,6013148473850942","0,31729125833925703","0,3528545242056147","0,3461195020460863","181,37","187,51"
tienda_trim,3563,,FYV,Veterana,76,338,24.558,"73,24","1,7",0,0,"9,82","3,8","1,3","3,02","1,52","9,82","21,16","1,65",0,0,"9,82","3,74","1,26",3,"1,18","9,82","20,65","0,046393",0,0,0,"0,063945","0,041583289473684205","0,0214508333","0,33670816886",0,"0,5100797807017544","0,080990033886",0,0,"0,46322275029854","0,1785674406708798","0,061847447067655","0,144917209909366","0,07045512","0,46322275029854","0,08087231",0,0,"0,47419940259777","0,18017394269250994","0,061381003472","0,1470023765","0,05637096014250016","0,47419940259777","0,1333",0,0,0,"0,1646","0,066667","0,066667","0,568764384965014",0,"0,29257083657","0,2860209733466045","208,67","214,28"
tienda_trim,3563,,HORNO,Veterana,76,227,5.210,"23,17","0,34726","1,35","1,61",0,0,"0,33473307748538006","3,3","0,20761661184210523","2,96","7,15","0,310835673","1,35","1,61",0,0,"0,33473307748538006","3,3","0,1554","2,96","7,06","0,036422",0,0,0,0,0,0,"0,052232839912280705",0,"0,088655","0,04219092158","0,18132950382923013","0,22206438093126",0,0,"0,04716","0,4778183082376","0,02943509908232085","0,40339388476049","0,0401852111","0,1836","0,2234346046037365",0,0,"0,04765754661606834","0,48062012116121056","0,024520272019023084","0,40701684905730395","0,5",0,0,0,0,0,0,"0,5",0,"0,31357023733","0,30895307027916","208,22","209,25"
tienda_trim,3563,,PENDIENTES,Veterana,74,123,683,"5,22","0,54146","0,562700882132","0,76999",0,0,"0,7453908596096098","1,69","2,34","1,33","6,65","0,54146","0,5101610735736","0,76999",0,0,"0,7453908596096098","1,69","2,01","1,28","6,27",0,"0,052539808559",0,0,0,0,0,"0,324602027027027","0,052539808559","0,3771","0,08515662454584022","0,081236","0,1030794894807111",0,0,"0,11879678194000616","0,24233274437701932","0,36939791240094755","0,1843","0,086722","0,08080418769071611","0,10592326247063487",0,0,"0,12499319536453803","0,24918","0,35237478835018377","0,18672745016135098",0,"0,3333",0,0,0,0,0,"0,66667","0,3333","1,72","1,63","47,98","49,15"
tienda_trim,3681,,SECOS,Veterana,75,911,125.903,"138,02","0,9458491506863502","11,32","20,2",0,0,"1,32","1,04","3,82","31,52","38,65","0,9252308173530175","11,26","20,02",0,0,"1,22","1,02","2,78","31,28","37,23","0,0206183","0,058154","0,1832",0,0,"0,09614160784030786","0,0149808","1,04","0,24132685078255084","1,41","0,024472554868720978","0,2926","0,5224365362403348",0,0,"0,03385","0,026969","0,09970048605058236","0,8150056939595601","0,0248654846708923","0,302069777","0,53757",0,0,"0,0325087497","0,02755","0,07543023565","0,83964","0,01471102374","0,0507186195096787","0,10028119726814201",0,0,"0,080217870342579","0,007745597825705344","0,74633","0,15099981677782062","0,28048917","0,270286385","214,71","222,94"
tienda_trim,3681,,REFRIGERADO,Veterana,75,412,41.823,"101,22","0,8930326254","6,14","11,33",0,0,"0,64367","1,79","3,02","17,47","23,81","0,8764842920634919","6,14","11,08",0,0,"0,64367","1,79","2,67","17,22","23,2","0,016548",0,"0,2518530164021164",0,0,0,0,"0,3434","0,2518530164021164","0,6118004809523808","0,03763290973730334","0,2559966056172","0,4772343179539092",0,0,"0,027002222084533","0,075083874","0,12705007072367","0,733230923571","0,03804205346670931","0,262806517440146","0,47872611229324047",0,0,"0,02783","0,077047064678","0,11554386069442005","0,74153","0,0177088325",0,"0,392014757",0,0,0,0,"0,59027641053942","0,392014757","0,2363","0,23018449680994907","256,3","263,28"
tienda_trim,3681,,CONGELADO,Veterana,75,294,11.054,"37,94","0,755001148148","2,58","5,11",0,0,"0,8832670296296","1,9","3,3","7,69","14,52","0,755001148148","2,58","5,11",0,0,"0,8832670296296","1,9","2,94","7,69","14,17",0,0,0,0,0,0,0,"0,353923077778",0,"0,353923077778","0,05260612867084755","0,175670804074191","0,35184",0,0,"0,06028696","0,13219963808840343","0,227395041859","0,5275122300035779","0,053949","0,17926","0,360199935",0,0,"0,062017633","0,1349093925","0,20966830104919063","0,539455",0,0,0,0,0,0,0,1,0,"0,391167","0,3818579350476863","157,85","161,28"
tienda_trim,3681,,FRESCOS,Veterana,75,355,21.736,"61,25","0,915775",0,0,"14,84","0,9800618778","0,8694","4,56","2,21","14,84","24,37","0,915775",0,0,"14,51","0,9800618778","0,8550159407407408","4,53","1,81","14,51","23,61",0,0,0,"0,331908088889",0,"0,014380740740740744","0,0285042222","0,390864148","0,331908088889","0,7656572","0,038296",0,0,"0,607052142099609","0,0398628372160668","0,0359966242804887","0,1886","0,090178058694","0,607052142099609","0,03938019968660418",0,0,"0,6121540178607591","0,041206797","0,036470446","0,19348454511801988","0,07730399410602545","0,6121540178607591",0,0,0,"0,36748586800110555",0,"0,041667","0,01482081133","0,5760266540009283","0,36748586800110555","0,4036517","0,3908060222147609","151,07","155,64"
tienda_trim,3681,,FYV,Veterana,75,260,15.683,"60,02","1,14",0,0,"7,32","3,65","1,16","3,46","1,17","7,32","17,89","1,14",0,0,"7,16","3,51","1,16","3,46","1,04","7,16","17,48",0,0,0,"0,1522","0,13604174074074074",0,0,"0,12758","0,1522","0,4159","0,065467",0,0,"0,4045554937763507","0,2029928029138","0,066498","0,19478518509304157","0,06570146044214","0,4045554937763507","0,0671473270058239",0,0,"0,4063842698739208","0,1980280023302079","0,06853","0,199892","0,06001902674767807","0,4063842698739208",0,0,0,"0,3","0,3",0,0,"0,4","0,3","0,30917163526702146","0,2994361565084514","201,52","205,96"
tienda_trim,3681,,HORNO,Veterana,75,170,2.806,"16,66","0,1498","0,5718367037037037","0,87887",0,0,"1,6","1,73","0,1172","1,45","5,05","0,1498","0,5718367037037037","0,87887",0,0,"1,55","1,73","0,1172","1,45",5,0,0,0,0,0,"0,051454",0,0,0,"0,051454","0,03053302372","0,111313097463","0,17008574091203144",0,0,"0,31924","0,34661730487817","0,022208354637226015","0,2814","0,0307162","0,1123488560340563","0,17174540323743054",0,0,"0,3128505404422705","0,35013060913257","0,022208354637226015","0,284094259",0,0,0,0,0,1,0,0,0,"0,32011749","0,3173362136022729","201,87","204,5"
tienda_trim,3681,,PENDIENTES,Veterana,62,84,490,"5,54","0,20609740143369","0,50382536","0,4043813396057347",0,0,"0,29832800179211","1,39","2,11","0,9082066980286738","4,92","0,20609740143369","0,50382536","0,4043813396057347",0,0,"0,29832800179211","1,39","1,84","0,9082066980286738","4,65",0,0,0,0,0,0,0,"0,27464314516129035",0,"0,27464314516129035","0,061639724726380254","0,092965046713","0,067926",0,0,"0,07689108500878089","0,283209102608297","0,417368583075784","0,16089150458075765","0,064248044997","0,1061999","0,06948049758902661",0,0,"0,08079104410374609","0,29296","0,3863250249021115","0,17568042487746077",0,0,0,0,0,0,0,1,0,"1,5","1,37","68,41","73,32"
tienda_trim,3700,,SECOS,Veterana,76,533,73.168,"135,99","1,34","7,46","20,34",0,0,"1,15","0,99445604166667","3,08","27,8","34,35","1,33","7,46","20,29",0,0,"1,13","0,99445604166667","2,69","27,75","33,89","0,011967461622807022",0,"0,047198",0,0,"0,0105689",0,"0,3860233100981621","0,047198","0,45575760286132","0,03929591085647027","0,21411021727","0,59349",0,0,"0,033238","0,0285205848","0,091348","0,8075968326460456","0,039521858000290455","0,21689238656778204","0,5999385260451779",0,0,"0,03340917647715067","0,02887731513205003","0,08136073778","0,8168309126129601","0,01615",0,"0,10848864369480087",0,0,"0,014260003905695",0,"0,8611043725079165","0,10848864369480087","0,25480617267","0,25163","238,53","241,74"
tienda_trim,3700,,REFRIGERADO,Veterana,76,251,21.995,"87,72","0,980029495614035","3,43","9,19",0,0,"1,01","1,9","2,09","12,62","18,6","0,980029495614035","3,4","9,19",0,0,"1,01","1,78","1,86","12,59","18,22",0,"0,02868464912280702",0,0,0,0,"0,1216","0,224861092836","0,02868464912280702","0,37518389985380113","0,05305365","0,181636140986669","0,49916357603203093",0,0,"0,054480066603977036","0,10129796887938308","0,1103686","0,6807997170186996","0,05375487585230688","0,1825218601394012","0,5075203580386407",0,0,"0,05552048467","0,0990426384","0,1016398","0,6900422181780419",0,"0,1429",0,0,0,0,"0,1429","0,71429","0,1429","0,2143","0,21019292347058458","293,41","298,03"
tienda_trim,3700,,CONGELADO,Veterana,76,175,6.349,"36,21","0,8016535270467835","1,7","5,38",0,0,"0,7771656250000001","1,75","2,2","7,08","12,6","0,8016535270467835","1,7","5,31",0,0,"0,7771656250000001","1,75","1,74","7,02","12,09",0,0,"0,062088925",0,0,0,0,"0,454262171052632","0,062088925","0,5163510964912","0,067142039512","0,1322934900860009","0,42950231964",0,0,"0,064816","0,14031140653219507","0,165935","0,56179580972423","0,069173","0,13464238457358907","0,4348",0,0,"0,0668930565257","0,14477154608266","0,14967436685391022","0,56949",0,0,"0,25",0,0,0,0,"0,75","0,25","0,3728027527568071","0,3527295970306888","176,94","180,67"
tienda_trim,3700,,FRESCOS,Veterana,76,228,14.091,"61,47","1,02",0,0,"12,05","1,8","1,33","4,08","2,03","12,05","22,31","1,02",0,0,"12,01","1,8","1,27","4,02","1,6","12,01","21,72",0,0,0,"0,04659596125730997",0,"0,05649802632","0,05565846125730994","0,4297","0,04659596125730997","0,5884401206140352","0,047393285808676",0,0,"0,5388137913428003","0,0775658337990475","0,059389641545768077","0,18393527236210858","0,0929021751","0,5388137913428003","0,049230561131040816",0,0,"0,550842354","0,079499","0,058654","0,1859594032894","0,0758152","0,550842354",0,0,0,"0,09629087713",0,"0,098444","0,1538","0,6514187141003753","0,09629087713","0,37320836055205103","0,36256239087533","167,68","172,29"
tienda_trim,3700,,FYV,Veterana,76,174,11.843,"68,25","1,42",0,0,"7,49","4,11","0,94827","2,04","2,11","7,49","18,12","1,42",0,0,"7,49","4,09","0,94827","2,04","1,75","7,49","17,74",0,0,0,0,"0,0251343201754",0,0,"0,3562",0,"0,38135625","0,08126164730079463",0,0,"0,4113430541782","0,2246724672064181","0,0546505673","0,11371355609376056","0,1143587079353","0,4113430541782","0,082339",0,0,"0,417758490767104","0,226821863076849","0,055461","0,11563729144385905","0,10198137747949035","0,417758490767104",0,0,0,0,"0,2",0,0,"0,8",0,"0,27525690379845047","0,270427603489","229,26","232,92"
tienda_trim,3700,,HORNO,Veterana,76,157,3.453,"21,57","0,23619466374269008","1,11","1,3",0,0,"2,04","2,85","0,3818","2,41","7,91","0,23619466374269008","1,06","1,25",0,0,"1,58","2,85","0,2880024122807018","2,32","7,27",0,"0,04769429824561404","0,042977960526316",0,0,"0,4631",0,"0,0937922149122807","0,09067226","0,64760222953","0,030914568209334","0,132679219077285","0,15956960120124605",0,0,"0,26482940199464","0,37425988013426","0,037747","0,29224882027853","0,03312801543189707","0,137802067668","0,16696997180041617",0,0,"0,23030136916102006","0,3975","0,03424869798504284","0,304772039469",0,"0,083333","0,04043522",0,0,"0,7928981099094816",0,"0,083333","0,12376855675718501","0,4315563082373","0,393846720551526","174,06","185,4"
tienda_trim,3700,,PENDIENTES,Veterana,74,136,965,"7,57","0,61426","0,83218","0,9306646021021018",0,0,"0,47466","2,06","0,904260923423","1,76","5,82","0,46615","0,7720818318","0,899515",0,0,"0,4088617","2,06","0,76700855856","1,67","5,38","0,1481108108108108","0,0600972973","0,03115",0,0,"0,0657974099099099",0,"0,1373","0,091247","0,44240773273","0,09806756619419409","0,11851741175060644","0,130081292",0,0,"0,10256262","0,38976053375","0,16101058072042285","0,248598704042462","0,09453555439305784","0,1185","0,13456788959995902",0,0,"0,1039981","0,4034342149056819","0,1449","0,25310724253381023","0,1667","0,1667","0,1667",0,0,"0,1667",0,"0,3333","0,3333","1,09","1,02","83,98","90,04"
tienda_trim,3718,,SECOS,Veterana,74,539,75.591,"140,3","1,93","8,64","21,65",0,0,"1,49","0,81973","1,79","30,29","36,31","1,89","8,64","21,53",0,0,"1,43","0,81973","1,59","30,17","35,89","0,04564898514586015",0,"0,1180034972",0,0,"0,05653083172",0,"0,1998","0,1180034972","0,42002164799","0,053601510258470514","0,2376","0,5959416732510324",0,0,"0,040804797","0,022522","0,049563065793","0,83350850879569","0,05297","0,24025549","0,5996",0,0,"0,03980961506145907","0,022779139247704184","0,044585023224","0,839852360232862","0,1111",0,"0,2403958399300543",0,0,"0,16458229737290583",0,"0,48391075159","0,2403958399300543","0,26120774187","0,25812","231,94","234,58"
tienda_trim,3718,,REFRIGERADO,Veterana,74,265,22.495,"85,13","1,43","4,83","11,38",0,0,"0,69070728228","1,16","2,13","16,21","21,61","1,37","4,75","11,02",0,0,"0,69070728228","1,16","1,99","15,78","20,99","0,05567393018018018","0,08283033033033031","0,35293789414414406",0,0,0,0,"0,1379","0,43577","0,6293646021021022","0,06732102724709466","0,2219","0,52494",0,0,"0,032689038653","0,05344799839449804","0,0996738092734","0,746868","0,066152","0,225088396","0,52566",0,0,"0,03349223785204133","0,054756","0,09485496098367","0,750744642","0,1429","0,057819","0,442181340168631",0,0,0,0,"0,3571","0,5000000000000001","0,2570812683","0,249343604976","237,65","243,6"
tienda_trim,3718,,CONGELADO,Veterana,74,217,8.447,"39,02","1,05","1,94","6,6",0,0,"0,87968","1,29","2,21","8,53","13,96","0,9779047109609609","1,89","6,06",0,0,"0,7690339339","1,29","1,93","7,95","12,92","0,074627","0,04601036036036037","0,534468262012012",0,0,"0,1106475037538",0,"0,27893","0,580478622","1,04","0,07686784420630333","0,139739900318268","0,4679157037767",0,0,"0,06293937542964016","0,09427027617043472","0,158266900098655","0,607655604094967","0,07712638761038336","0,14579318480971806","0,4669766464804349",0,0,"0,05985194063588","0,10030011993","0,14995172053760392","0,612769831290153","0,060915414","0,08508664","0,501249813110706",0,0,"0,1327",0,"0,2200352439323085","0,5863364527399809","0,36580558692037335","0,3398919332503875","170,37","181,96"
tienda_trim,3718,,FRESCOS,Veterana,74,263,17.287,"65,71","1,56",0,0,"16,99","1,08","1,08","2,98","2,17","16,99","25,85","1,49",0,0,"16,68","1,08","1,03","2,98","1,82","16,68","25,07","0,073179",0,0,"0,31096631006006015",0,"0,046776",0,"0,34998","0,31096631006006015","0,7808979542042042","0,061725",0,0,"0,6559687371180789","0,0410966","0,0415943394701673","0,1159","0,083764","0,6559687371180789","0,060697982",0,0,"0,664005820638893","0,04214193312054519","0,04164289809273","0,11937498553037099","0,07213638012771","0,664005820638893","0,13034124211610804",0,0,"0,3286513944140422",0,"0,02118232553073106",0,"0,5198250379391","0,3286513944140422","0,3984573657031597","0,3857","154,3","158,67"
tienda_trim,3718,,FYV,Veterana,74,197,12.887,"66,38",2,0,0,"8,98","3,38","1,39","2,1","1,77","8,98","19,63",2,0,0,"8,83","3,17","1,3","2,1","1,26","8,83","18,66",0,0,0,"0,14931640390390388","0,2058679","0,0988027778",0,"0,51233","0,14931640390390388","0,966321828078078","0,10437216949520071",0,0,"0,457151640472856","0,17093670206405828","0,07358","0,1102665469022989","0,0836930998693","0,457151640472856","0,10799529516322046",0,0,"0,4700411547","0,168770023774","0,07148155043037231","0,1145933865041955","0,06711858942850786","0,4700411547",0,0,0,"0,1875","0,3125","0,125",0,"0,375","0,1875","0,3053270246560592","0,28997934378089835","204,86","212,57"
tienda_trim,3718,,HORNO,Veterana,74,151,2.712,"18,08","0,588922072072072","1,01","1,48",0,0,"0,9963063063063059","2,59","0,018494406906906898","2,49","6,68","0,46660668168","1,01","1,3",0,0,"0,8914487612612608","2,59","0,018494406906906898","2,31","6,28","0,12231539039039038",0,"0,1789865990990991",0,0,"0,10485754504504505",0,0,"0,1789865990990991","0,4061595","0,08904635473452702","0,15197","0,2095391515064632",0,0,"0,14190693252943024","0,4036547280208669","0,0038783870341460264","0,3615135976810297","0,08003084325","0,1565396098362","0,2048386",0,0,"0,13669459093581","0,418","0,0039412","0,36138","0,3333",0,"0,3333",0,0,"0,3333",0,0,"0,3333","0,3882573372041316","0,36348130018928","174,68","180,14"
tienda_trim,3718,,PENDIENTES,Veterana,61,77,248,"3,12","0,723210928962","0,5457814207650274","0,5774348360655738",0,"0,002703005464480874","0,44825969945355204","1,06","2,2","1,12","5,56","0,723210928962","0,5457814207650274","0,4758263661202186",0,"0,002703005464480874","0,44825969945355204","1,06","1,73","1,02","4,98",0,0,"0,1016084699",0,0,0,0,"0,4742035519","0,1016084699","0,5758120218579","0,13775197730292035","0,10578053726","0,072838",0,"0,001062352511070915","0,10932178589068806","0,198097363","0,37514840256198","0,178618118580611","0,150921686","0,10727506741079415","0,0716641527087493",0,"0,001062352511070915","0,1193","0,219154","0,33059474648987003","0,17893922011954",0,0,"0,2",0,0,0,0,"0,8","0,2","2,36","2,1","43,6","54,11"
tienda_trim,3750,,SECOS,Veterana,74,492,65.494,"131,16","0,6537882436007437","8,22","19,26",0,0,"0,743230563331","0,5910912783319033","4,63","27,48","34,1","0,6181488517088518","8,17","18,96",0,0,"0,7319748482410983","0,5910912783319033","2,99","27,13","32,06","0,0356394","0,05339971042471043","0,29700415084728",0,0,"0,011255715090090093",0,"1,64","0,35040386127","2,04","0,019641444414551304","0,2384","0,56628",0,0,"0,021575572395904637","0,0171662098891","0,13697709192085505","0,80463968","0,01947630225809312","0,25253","0,59282",0,0,"0,02249117407842","0,018236793208928","0,094443052565","0,84535","0,026901374339460386","0,01492","0,09476624929343308",0,0,"0,017543859649122806",0,"0,8458708584504172","0,10968390756099965","0,2645918089689094","0,2485","231,02","245,94"
tienda_trim,3750,,REFRIGERADO,Veterana,74,248,19.738,"79,93","0,32319655030030037","5,19","9,7",0,0,"0,710194598","1,51","3,05","14,89","20,48","0,32319655030030037","5,19","9,52",0,0,"0,710194598","1,51","2,57","14,7","19,82",0,0,"0,183069932",0,0,0,0,"0,47824","0,183069932","0,6613146509009009","0,016020604299","0,2534066644","0,4741671164377063",0,0,"0,0348","0,07231993604062405","0,14929012133","0,727573780872859","0,016625565978006816","0,26097190917353","0,4803104907052118",0,0,"0,035905554702464","0,07445177129708051","0,13173470814370944","0,74128",0,0,"0,28562445500983025",0,0,0,0,"0,7143755449901698","0,28562445500983025","0,260034552","0,2518","234,81","242,47"
tienda_trim,3750,,CONGELADO,Veterana,74,190,6.780,"36,22","0,39822766516516506","2,47","5,64",0,0,"0,71303378378","1,66","3,47","8,11","14,35","0,36529343093093086","2,47","5,61",0,0,"0,71303378378","1,66","3,15","8,07","13,96","0,032934",0,"0,036427",0,0,0,0,"0,3213071321","0,036427","0,390668844","0,02997636457043144","0,1683059764","0,39549888556000984",0,0,"0,0479385947285703","0,11517348033869304","0,243106698414","0,56380486195","0,027783465761205134","0,1726366142559077","0,40041048855",0,0,"0,04912649514894206","0,1177109082319","0,23233202805420428","0,5730471028037756","0,1667",0,"0,04837727442403592",0,0,0,0,"0,7849560589092974","0,04837727442403592","0,4112844885920285","0,40294083226","152,9","156,16"
tienda_trim,3750,,FRESCOS,Veterana,74,233,14.118,"61,27","0,4817",0,0,"17,7","1,18","0,85769","3,48","3,11","17,7","26,8","0,4817",0,0,"17,61","1,18","0,85769","3,48","2,2","17,61","25,8",0,0,0,"0,083973",0,0,0,"0,9138012575075075","0,083973","0,9977744557057056","0,01841500102725",0,0,"0,6605917130400106","0,042888","0,03271811053968062","0,1295","0,11592057793","0,6605917130400106","0,01916",0,0,"0,680722359","0,044464","0,0338389071773","0,13395369180262093","0,08786086565","0,680722359",0,0,0,"0,045455",0,0,0,"0,95455","0,045455","0,4464019255811707","0,4300231292","138,45","143,02"
tienda_trim,3750,,FYV,Veterana,74,188,11.039,"60,14","0,5271458521021022",0,0,"7,73","3,21","0,7903805930930932","1,97","2,27","7,73","16,49","0,5271458521021022",0,0,"7,73","3,21","0,7903805930930932","1,97","1,58","7,73","15,8",0,0,0,0,0,0,0,"0,686627608858859",0,"0,686627608858859","0,03423264221848019",0,0,"0,467196654064851","0,19374662888161046","0,049154","0,1183039716","0,1373656170107876","0,467196654064851","0,03578938321330449",0,0,"0,4866331807689019","0,201990341068514","0,051455307088478","0,1235763093796","0,10055547848123035","0,4866331807689019",0,0,0,0,0,0,0,1,0,"0,28818609287471","0,27552729726087016","218,66","227,86"
tienda_trim,3750,,HORNO,Veterana,74,142,2.060,"14,67","0,212330442943","1,22","1,11",0,0,"2,02","1,72","0,02791","2,32","6,3","0,212330442943","1,22","1,11",0,0,"1,72","1,72",0,"2,32","5,98",0,0,0,0,0,"0,300944932",0,"0,02791",0,"0,32886","0,0388088289","0,19012316330059137","0,160851762",0,0,"0,34150049794","0,26542780678628","0,00328794088","0,350974925","0,04014164","0,1997","0,1694",0,0,"0,3148","0,276014898372054",0,"0,3690473074506471",0,0,0,0,0,"0,83333",0,"0,1667",0,"0,4710277618710535","0,447961353021265","140,55","147,05"
tienda_trim,3750,,PENDIENTES,Veterana,49,58,313,"5,49","0,3963784013605442","0,4671238095238095","0,692537",0,"0,008404932","0,558962925170068","1,08","2,7","1,16","5,9","0,3963784013605442","0,4671238095238095","0,692537",0,"0,008404932","0,558962925170068","1,08","2,48","1,16","5,68",0,0,0,0,0,0,0,"0,219694",0,"0,219694","0,06883194357889018","0,077350679069144","0,07587722068334",0,"0,000976390432","0,1057393098057473","0,1892861080338373","0,48193834839676053","0,1532","0,07450492884450871","0,084662","0,0768301783164107",0,"0,000976390432","0,1163","0,19938956984470435","0,4473","0,1614919139702599",0,0,0,0,0,0,0,1,0,"2,22","2,06","51,62","55,17"
tienda_trim,3798,,SECOS,Veterana,75,1.264,186.660,"145,7","1,17","12,06","23,41",0,0,"1,21","0,86355","3,9","35,47","42,62","1,1","12,02","23,12",0,0,"1,2","0,8425227622374096","2,53","35,14","40,81","0,07739972000200236","0,038395294085816","0,29567",0,0,"0,009504164021164014","0,021028729411764705","1,36","0,334060860574367","1,81","0,027432358983302298","0,28286569924707516","0,54899",0,0,"0,02842304519705744","0,020270119359597303","0,092021264","0,83185","0,02693","0,29430143942","0,56632890177336",0,0,"0,02943","0,02065178","0,062355304144","0,8606303411917076","0,042415","0,01295626795084746","0,1472",0,0,"0,006162","0,017502469","0,7737388240499207","0,16018126186701895","0,29509823609634606","0,282258015107872","205,36","214,47"
tienda_trim,3798,,REFRIGERADO,Veterana,75,513,54.775,"105,24","0,90427968","6,71","10,45",0,"0,000137","1,11","1,8","2,09","17,17","23,08","0,8773857589065255","6,71","10,42",0,"0,000137","1,11","1,8","1,66","17,14","22,59","0,026894",0,"0,02942201587301588",0,0,0,0,"0,4322636175485008","0,02942201587301588","0,48858","0,039030017071659","0,29062779610019945","0,45383210025667",0,"0,0000058","0,04847980071695","0,077925","0,090099033687","0,74446","0,03856275841040076","0,29563856024342017","0,4632443638098359",0,"0,0000058","0,049536","0,079396","0,073616","0,7588829240532561","0,052632",0,"0,07064293",0,0,0,0,"0,8767254930659583","0,07064293","0,22195","0,21693104700076563","274,44","280,11"
tienda_trim,3798,,CONGELADO,Veterana,75,414,18.258,"43,15","1,15","3,2","6,74",0,0,"0,81197","1,69","1,86","9,93","15,45","1,12","3,2","6,67",0,0,"0,81197","1,67","1,54","9,87","15,01","0,0315449074074074",0,"0,067882",0,0,0,"0,0253604444","0,3208405476190476","0,067882","0,4456","0,075339","0,2058563343769607","0,43526568731208687",0,0,"0,0529887811790951","0,11011680725027867","0,12043297150042735","0,6411220216890477","0,07502615304661604","0,21076721896670184","0,445417040721976",0,0,"0,05436578757737403","0,1113612244628076","0,10306257522452408","0,65618","0,12500000000000003",0,"0,12500000000000003",0,0,0,"0,04066037183","0,7093396281731066","0,12500000000000003","0,36502518779006515","0,3538","168,17","172,99"
